catalog,HIP,n_HIP,Sn,So,RArad,DErad,Plx,e_Plx,pmRA,pmDE,Hpmag,B-V,HIP1,pm_total_masyr,r_pc_parallax,parallax_frac_error,quality_flags,quality_flag_count,cohorts,cohort_ranks,official_best_gaia_ids,has_official_best_neighbour,fis_supplemental_gaia_ids,has_fis_supplemental_match,any_gaia_hip_gaia_ids,has_any_gaia_hip_match,official_neighbourhood_gaia_ids
hipparcos2,101955,,15,3,309.90501708,4.97185349,59.8,3.42,863.38,76.29,7.9818,1.241,HIP1,866.7440155547657,16.722408,0.057190638,hip_solution_type_not_5,1,high_pm,high_pm:283,,False,,False,,False,
hipparcos2,101958,,55,3,309.90939398,15.91205267,12.85,0.44,53.82,8.47,3.765,-0.057,HIP1,54.48241275861413,77.82101,0.034241244,hip_solution_type_not_5,1,brightest,brightest:356,,False,,False,,False,
hipparcos2,102235,G,5,2,310.73658288,-18.91627037,55.72,2.38,597.94,-860.12,10.7872,1.45,HIP1,1047.5393348223254,17.946877,0.042713568,hip_component_flag,1,high_pm,high_pm:198,6858312737278836736,True,,False,6858312737278836736,True,6858312737278836736
hipparcos2,103388,G,5,2,314.19424702,-10.44580681,65.29,3.19,-32.57,-1118.99,11.4955,1.563,HIP1,1119.463900713194,15.316281,0.048858937,hip_component_flag,1,high_pm,high_pm:167,6890353330746858368,True,,False,6890353330746858368,True,6890353330746858368
hipparcos2,103413,,55,3,314.29338166,41.16719394,8.71,0.34,9.64,-22.75,3.9504,0.027,HIP1,24.70813833537444,114.81056,0.039035592,hip_solution_type_not_5,1,brightest,brightest:454,,False,2065606182478642560,True,2065606182478642560,True,
hipparcos2,103577,,5,0,314.78484463,3.55438386,31.52,4.15,325.46,-726.48,12.1046,1.4,HIP1,796.0511302673968,31.725887,0.13166244,parallax_frac_error_gt_0p1,1,high_pm,high_pm:351,1731398559374658944,True,,False,1731398559374658944,True,1731398559374658944
hipparcos2,104214,G,5,0,316.71181137,38.74149513,286.82,6.78,4168.31,3269.2,5.3685,1.069,HIP1,5297.402844422916,3.4865072,0.023638519,hip_component_flag,1,high_pm;nearest,high_pm:7;nearest:12,1872046609345556480,True,,False,1872046609345556480,True,1872046609345556480
hipparcos2,104732,,7,1,318.23408975,30.22708125,22.79,0.35,6.51,-68.21,3.3743,0.99,HIP1,68.51995475772003,43.87889,0.015357612,hip_solution_type_not_5,1,brightest,brightest:238,,False,,False,,False,
hipparcos2,104777,,5,0,318.39265282,-19.32689232,15.16,2.6,-244.03,-1092.96,11.7945,1.234,HIP1,1119.8715116030053,65.96306,0.17150395,parallax_frac_error_gt_0p1,1,high_pm,high_pm:166,6832916148981189760,True,,False,6832916148981189760,True,6832916148981189760
hipparcos2,104887,,17,3,318.69727753,38.0443206,49.16,0.4,196.99,410.28,3.8228,0.393,HIP1,455.12057578184704,20.341742,0.008136696,hip_solution_type_not_5,1,brightest,brightest:379,,False,,False,,False,
hipparcos2,105679,,5,0,321.07387056,-46.69295574,39.62,4.61,738.77,-53.11,12.5382,1.52,HIP1,740.6765724660123,25.239779,0.11635538,parallax_frac_error_gt_0p1,1,high_pm,high_pm:420,6575581564623343872,True,,False,6575581564623343872,True,6575581564623343872
hipparcos2,106811,,55,3,324.50030666,27.72392555,75.09,1.89,471.53,-75.12,9.9431,1.495,HIP1,477.47623532485886,13.317353,0.025169797,hip_solution_type_not_5,1,nearest,nearest:368,1800808220175220480,True,,False,1800808220175220480,True,1800808220175220480
hipparcos2,106985,,75,4,325.02225947,-16.66225299,20.77,0.72,187.56,-22.45,3.766,0.32,HIP1,188.89879856685167,48.146362,0.034665383,hip_solution_type_not_5,1,brightest,brightest:358,,False,6838023243053666688,True,6838023243053666688,True,
hipparcos2,107315,P,5,0,326.0464175,9.87500758,4.73,0.17,26.92,0.44,2.546,1.52,HIP1,26.923595599399427,211.41649,0.035940804,hip_component_flag,1,brightest,brightest:93,,False,,False,,False,
hipparcos2,107522,,55,3,326.64868217,-57.70118179,53.68,1.4,89.83,-905.76,8.8709,1.322,HIP1,910.2036071670997,18.628912,0.026080476,hip_solution_type_not_5,1,high_pm,high_pm:250,,False,6458881569025875840,True,6458881569025875840,True,
hipparcos2,108085,,1,1,328.48189257,-37.36482314,15.45,0.67,98.07,-13.22,2.9763,-0.084,HIP1,98.957027542262,64.72492,0.0433657,hip_solution_type_not_5,1,brightest,brightest:160,,False,6586825380598949632,True,6586825380598949632,True,
hipparcos2,108200,,5,0,328.81508001,32.64446152,12.33,1.76,762.57,132.16,11.1321,0.686,HIP1,773.9375107203424,81.103004,0.14274128,parallax_frac_error_gt_0p1,1,high_pm,high_pm:374,1946297900868982016,True,,False,1946297900868982016,True,1946297900868982016
hipparcos2,109176,,1,0,331.75197737,25.34504611,85.28,0.63,296.53,27.29,3.8678,0.435,HIP1,297.78311738579134,11.726079,0.0073874295,hip_solution_type_not_5,1,nearest;brightest,nearest:278;brightest:410,,False,1891598193816300544,True,1891598193816300544,True,
hipparcos2,109427,,1,1,332.54924876,6.19778923,35.34,0.85,282.18,30.46,3.5534,0.086,HIP1,283.81924529531113,28.296547,0.024052067,hip_solution_type_not_5,1,brightest,brightest:283,,False,2720428303852574336,True,2720428303852574336,True,
hipparcos2,109492,P,5,0,332.71359145,58.20124993,3.9,0.1,13.52,5.24,3.512,1.558,HIP1,14.499931034318749,256.41025,0.025641026,hip_component_flag,1,brightest,brightest:274,2199493438511811712,True,,False,2199493438511811712,True,2199493438511811712
hipparcos2,110130,,75,4,334.62574143,-60.25949478,16.33,0.59,-70.72,-39.44,3.0103,1.39,HIP1,80.97426751752683,61.236988,0.03612982,hip_solution_type_not_5,1,brightest,brightest:167,,False,6407842789021567872,True,6407842789021567872,True,
hipparcos2,110395,,1,2,335.41374933,-1.38735307,19.92,1.04,129.53,7.77,3.8423,-0.057,HIP1,129.76283674457798,50.2008,0.052208833,hip_solution_type_not_5,1,brightest,brightest:390,,False,2677558895241364864,True,2677558895241364864,True,
hipparcos2,110468,,7,1,335.64880286,-50.80490413,33.73,1.36,166.61,-1057.88,8.8849,0.833,HIP1,1070.9196919003778,29.6472,0.04032019,hip_solution_type_not_5,1,high_pm,high_pm:186,,False,6511657371244871680,True,6511657371244871680,True,
hipparcos2,110893,,15,3,337.00174035,57.69701976,249.94,1.87,-865.47,-461.53,9.5728,1.613,HIP1,980.8405893925883,4.0009604,0.0074817957,hip_solution_type_not_5,1,nearest;high_pm,nearest:24;high_pm:223,,False,,False,,False,
hipparcos2,110960,,17,3,337.2075006,-0.02006525,35.5,1.26,182.92,50.36,3.745,0.406,HIP1,189.72573889696673,28.169014,0.035492957,hip_solution_type_not_5,1,brightest,brightest:349,,False,,False,,False,
hipparcos2,111766,,15,3,339.6191163,-65.37811633,75.87,5.83,834.65,-165.43,11.4441,1.593,HIP1,850.8864245009436,13.18044,0.076841965,hip_solution_type_not_5,1,high_pm;nearest,high_pm:299;nearest:357,,False,,False,,False,
hipparcos2,112122,,7,0,340.66639547,-46.8845658,18.43,0.42,135.16,-4.38,2.0699,1.61,HIP1,135.23095059933578,54.259357,0.02278893,hip_solution_type_not_5,1,brightest,brightest:50,,False,,False,,False,
hipparcos2,112158,,75,4,340.75053559,30.22130744,15.22,0.71,13.16,-25.67,3.0897,0.852,HIP1,28.846741583756042,65.70302,0.046649143,hip_solution_type_not_5,1,brightest,brightest:175,,False,1887953690728237568,True,1887953690728237568,True,
hipparcos2,112310,,5,0,341.23281493,-2.35296245,6.77,5.25,743.28,-249.14,11.645,0.673,HIP1,783.9234005947264,147.7105,0.77548003,parallax_frac_error_gt_0p1,1,high_pm,high_pm:361,2649580550562004352,True,,False,2649580550562004352,True,2649580550562004352
hipparcos2,112961,,7,5,343.15360163,-7.57967866,8.47,0.66,17.02,33.03,3.8072,1.626,HIP1,37.15725097474247,118.06375,0.077922076,hip_solution_type_not_5,1,brightest,brightest:374,2610370969483589888,True,,False,2610370969483589888,True,2610370969483589888
hipparcos2,113136,,1,2,343.66266392,-15.8207595,20.31,1.76,-42.6,-27.89,3.2964,0.066,HIP1,50.9176992803092,49.23683,0.086656824,hip_solution_type_not_5,1,brightest,brightest:221,,False,2404579570000684544,True,2404579570000684544,True,
hipparcos2,116011,,5,0,352.57874724,18.46642948,18.41,3.47,558.22,-428.71,11.9206,1.15,HIP1,703.847875964686,54.318306,0.18848452,parallax_frac_error_gt_0p1,1,high_pm,high_pm:471,2823967424055746688,True,,False,2823967424055746688,True,2823967424055746688
hipparcos2,116132,,15,3,352.96597838,19.93741091,161.76,1.66,554.64,-60.43,10.1155,1.19,HIP1,557.9223194137335,6.1819983,0.010262117,hip_solution_type_not_5,1,nearest,nearest:76,2824770686019003904,True,,False,2824770686019003904,True,2824770686019003904
hipparcos2,116478,,1,1,354.02324393,18.44220173,27.32,1.59,686.01,211.89,7.7757,0.7,HIP1,717.9882256694743,36.60322,0.058199123,hip_solution_type_not_5,1,high_pm,high_pm:453,,False,2821292758941963776,True,2821292758941963776,True,
hipparcos2,116727,,1,1,354.83742562,77.63196666,70.91,0.4,-47.96,126.59,3.3767,1.031,HIP1,135.37056437793262,14.102383,0.0056409533,hip_solution_type_not_5,1,brightest;nearest,brightest:240;nearest:416,,False,2281778105594488192,True,2281778105594488192,True,
hipparcos2,117254,P,5,0,356.63622308,-41.57979745,12.8,0.52,255.21,-857.38,7.4057,0.232,HIP1,894.5572136537719,78.125,0.040625,hip_component_flag,1,high_pm,high_pm:264,6533852319120781440,True,,False,6533852319120781440,True,6533852319120781440
hipparcos2,120005,,95,3,138.60912343,52.68797245,156.45,8.58,-1552.41,-640.88,7.9664,1.42,HIP1,1679.4951570338035,6.3918185,0.0548418,hip_solution_type_not_5,1,high_pm;nearest,high_pm:65;nearest:81,1022456104850892928,True,,False,1022456104850892928,True,1022456104850892928
hipparcos2,439,,5,0,1.33455554,-37.35168099,230.42,0.9,5634.68,-2337.71,8.6181,1.462,HIP1,6100.369394266219,4.339901,0.0039059108,,0,high_pm;nearest,high_pm:5;nearest:30,,False,2306965202564744064,True,2306965202564744064,True,
hipparcos2,544,,5,0,1.6522111,29.02193534,73.15,0.56,380.98,-178.68,6.2093,0.752,HIP1,420.79959933441,13.67054,0.0076555023,,0,nearest,nearest:385,2860924621205256704,True,,False,2860924621205256704,True,2860924621205256704
hipparcos2,738,,5,0,2.2662694,-27.12235263,42.65,2.65,696.21,89.92,11.7931,1.493,HIP1,701.9928564451351,23.446657,0.062133648,,0,high_pm,high_pm:475,2333676738050041728,True,,False,2333676738050041728,True,2333676738050041728
hipparcos2,948,,5,0,2.92120678,-39.22964005,29.67,1.57,740.24,-126.78,10.0836,1.071,HIP1,751.0182594318197,33.70408,0.052915405,,0,high_pm,high_pm:405,4996711836306613120,True,,False,4996711836306613120,True,4996711836306613120
hipparcos2,1368,,5,0,4.27473329,40.94809419,66.65,0.91,568.24,83.16,9.0756,1.37,HIP1,574.2928549094095,15.003751,0.013653413,,0,nearest,nearest:488,383426372059603712,True,,False,383426372059603712,True,383426372059603712
hipparcos2,1386,,5,0,4.33276003,29.18196398,43.1,2.34,689.56,427.58,11.5703,1.505,HIP1,811.3677649500255,23.201857,0.054292344,,0,high_pm,high_pm:338,2860379125997924480,True,,False,2860379125997924480,True,2860379125997924480
hipparcos2,1475,,5,0,4.58559072,44.02195596,278.76,0.77,2888.92,410.1,8.1451,1.56,HIP1,2917.882927123705,3.587315,0.0027622327,,0,nearest;high_pm,nearest:16;high_pm:25,385334230892516480,True,,False,385334230892516480,True,385334230892516480
hipparcos2,1562,,5,0,4.85701294,-8.82382954,11.88,0.18,-15.15,-37.11,3.7314,1.214,HIP1,40.08334566874377,84.17509,0.015151516,,0,brightest,brightest:340,2429978803998630400,True,,False,2429978803998630400,True,2429978803998630400
hipparcos2,1599,,5,0,5.00797597,-64.87762321,116.46,0.16,1707.42,1164.3,4.3442,0.576,HIP1,2066.6101583027216,8.586639,0.0013738623,,0,high_pm;nearest,high_pm:46;nearest:130,4900108950849461248,True,,False,4900108950849461248,True,4900108950849461248
hipparcos2,1696,,5,0,5.3315046,-45.74443763,58.37,2.0,69.4,-814.72,10.4693,1.475,HIP1,817.6704950039472,17.13209,0.034264177,,0,high_pm,high_pm:334,4978671015158662528,True,,False,4978671015158662528,True,4978671015158662528
hipparcos2,2021,,5,0,6.41334187,-77.25503494,134.07,0.11,2219.54,324.09,2.9305,0.618,HIP1,2243.076489935196,7.45879,0.0008204669,,0,high_pm;nearest;brightest,high_pm:39;nearest:97;brightest:148,4683897617110115200,True,,False,4683897617110115200,True,4683897617110115200
hipparcos2,2072,,5,0,6.55048403,-43.67990951,42.0,0.15,106.2,32.15,3.9946,0.175,HIP1,110.95973368749584,23.809525,0.0035714288,,0,brightest,brightest:476,4992538055808271360,True,,False,4992538055808271360,True,4992538055808271360
hipparcos2,2743,,5,0,8.75687789,-63.69382807,34.2,0.75,881.89,-535.32,8.6934,0.854,HIP1,1031.6479411601615,29.239765,0.021929825,,0,high_pm,high_pm:208,,False,4900637266186106752,True,4900637266186106752,True,
hipparcos2,2920,,5,0,9.24277909,53.89693155,5.5,0.16,17.38,-9.86,3.6112,-0.196,HIP1,19.982091982572793,181.81818,0.02909091,,0,brightest,brightest:300,418001477279154304,True,,False,418001477279154304,True,418001477279154304
hipparcos2,3086,,5,0,9.80336457,3.13320216,20.25,0.66,781.67,297.52,7.4764,0.633,HIP1,836.3767926598633,49.382717,0.032592595,,0,high_pm,high_pm:315,2550696212836482944,True,,False,2550696212836482944,True,2550696212836482944
hipparcos2,3092,,5,0,9.83165586,30.86122597,30.91,0.15,114.45,-84.02,3.4328,1.268,HIP1,141.9794453433313,32.35199,0.004852799,,0,brightest,brightest:252,,False,2858629802998456576,True,2858629802998456576,True,
hipparcos2,3093,,5,0,9.84206096,21.25137382,90.42,0.32,-461.32,-370.02,6.03,0.85,HIP1,591.3805397542262,11.059501,0.00353904,,0,nearest,nearest:241,2802397960855105920,True,,False,2802397960855105920,True,2802397960855105920
hipparcos2,3170,,5,0,10.10273302,-59.45568119,40.07,0.34,883.19,443.32,6.0187,0.564,HIP1,988.2090864285757,24.956327,0.008485151,,0,high_pm,high_pm:221,4906784051581971200,True,,False,4906784051581971200,True,4906784051581971200
hipparcos2,3179,,5,0,10.1266135,56.53740925,14.29,0.15,50.88,-32.13,2.4107,1.17,HIP1,60.17567033278483,69.979004,0.010496851,,0,brightest,brightest:81,418551920284673408,True,,False,418551920284673408,True,418551920284673408
hipparcos2,3185,,5,0,10.13501595,-23.80399322,34.62,0.45,635.18,-363.56,6.2788,0.718,HIP1,731.8671368493054,28.885038,0.012998267,,0,high_pm,high_pm:435,,False,2347427402266219008,True,2347427402266219008,True,
hipparcos2,3206,,5,0,10.2041582,40.18879922,57.71,0.8,355.07,-668.18,7.5023,0.937,HIP1,756.6632125985774,17.32802,0.013862416,,0,high_pm,high_pm:396,369092520004831232,True,,False,369092520004831232,True,369092520004831232
hipparcos2,3419,,5,0,10.89678447,-17.98668407,33.86,0.16,232.55,31.99,2.2061,1.019,HIP1,234.73998934991883,29.533373,0.0047253394,,0,brightest,brightest:65,,False,,False,,False,
hipparcos2,3497,,5,0,11.16268443,-65.64771788,45.34,0.32,157.49,-742.32,6.6788,0.655,HIP1,758.8425940206573,22.05558,0.0070577855,,0,high_pm,high_pm:393,4708607629114652032,True,,False,4708607629114652032,True,4708607629114652032
hipparcos2,3583,,5,0,11.43930826,-47.55217594,65.97,0.39,183.99,78.81,5.9251,0.635,HIP1,200.15827787028945,15.158405,0.0059117777,,0,nearest,nearest:499,4975284381908412672,True,,False,4975284381908412672,True,4975284381908412672
hipparcos2,3765,,5,0,12.09388796,5.2833888,134.14,0.51,757.11,-1141.33,5.8775,0.89,HIP1,1369.6166328575307,7.454898,0.0038019978,,0,nearest;high_pm,nearest:96;high_pm:104,2552925644460225152,True,,False,2552925644460225152,True,2552925644460225152
hipparcos2,3829,,5,1,12.28823758,5.39519921,234.6,5.9,1236.9,-2709.19,12.5592,0.554,HIP1,2978.192751670046,4.2625747,0.025149189,,0,high_pm;nearest,high_pm:23;nearest:28,2552928187080872832,True,,False,2552928187080872832,True,2552928187080872832
hipparcos2,4012,,5,0,12.86707078,58.30104201,54.02,2.6,1567.03,404.79,10.7488,1.363,HIP1,1618.4677831208132,18.511662,0.04813032,,0,high_pm,high_pm:74,424422281584852352,True,,False,424422281584852352,True,424422281584852352
hipparcos2,4148,,5,0,13.25298147,-30.35699103,70.56,0.61,620.35,30.26,7.3029,0.936,HIP1,621.0875864964619,14.172336,0.008645126,,0,nearest,nearest:418,5031808453624044800,True,,False,5031808453624044800,True,5031808453624044800
hipparcos2,4454,,5,0,14.26352059,69.04402227,40.9,0.89,714.93,-234.41,9.254,1.025,HIP1,752.3781981158146,24.449877,0.02176039,,0,high_pm,high_pm:402,532855499837123584,True,,False,532855499837123584,True,532855499837123584
hipparcos2,4473,,5,0,14.32691434,-62.24590701,50.87,0.98,1028.4,128.26,9.5953,1.299,HIP1,1036.3673034209446,19.657951,0.019264793,,0,high_pm,high_pm:206,4710180171260274816,True,,False,4710180171260274816,True,4710180171260274816
hipparcos2,4569,,5,0,14.61282708,-27.8563055,80.95,3.21,1297.06,-297.75,11.806,1.558,HIP1,1330.796643405746,12.353305,0.03965411,,0,high_pm;nearest,high_pm:116;nearest:315,,False,5032683355641241472,True,5032683355641241472,True,
hipparcos2,4856,,5,0,15.62080415,71.68074166,121.41,1.25,1745.38,-380.81,10.0231,1.501,HIP1,1786.4399235630624,8.236553,0.010295692,,0,high_pm;nearest,high_pm:59;nearest:119,533621859441169920,True,,False,533621859441169920,True,533621859441169920
hipparcos2,4872,,5,0,15.65812122,62.34482819,100.4,1.52,731.52,90.43,9.6141,1.463,HIP1,737.0882547565114,9.960159,0.015139442,,0,nearest;high_pm,nearest:183;high_pm:427,522863309964987520,True,,False,522863309964987520,True,522863309964987520
hipparcos2,5004,,5,0,16.02363177,-34.67406258,15.49,1.54,645.86,-265.79,10.4021,0.764,HIP1,698.4121016276852,64.55778,0.099418975,,0,high_pm,high_pm:481,5026317114598696960,True,,False,5026317114598696960,True,5026317114598696960
hipparcos2,5247,,5,0,16.7756008,63.94055056,66.97,1.31,1548.27,316.95,9.0844,1.289,HIP1,1580.3788455304,14.932059,0.019560996,,0,high_pm;nearest,high_pm:78;nearest:482,523433578540463488,True,,False,523433578540463488,True,523433578540463488
hipparcos2,5364,,5,0,17.14693207,-10.18192793,26.32,0.14,215.61,-139.02,3.6235,1.161,HIP1,256.5428472984581,37.993923,0.0053191492,,0,brightest,brightest:304,2470140321630664064,True,,False,2470140321630664064,True,2470140321630664064
hipparcos2,5447,,5,0,17.43249023,35.62083036,16.52,0.56,175.9,-112.2,2.1741,1.576,HIP1,208.63760447244405,60.532684,0.033898305,,0,brightest,brightest:63,,False,,False,,False,
hipparcos2,5643,,5,0,18.12459164,-17.00053939,271.01,8.36,1208.53,640.73,11.9597,1.85,HIP1,1367.874151301939,3.6899006,0.030847568,,0,nearest;high_pm,nearest:19;high_pm:105,2358524597030794112,True,,False,2358524597030794112,True,2358524597030794112
hipparcos2,5862,,5,0,18.7940318,-45.53209714,66.16,0.24,665.13,177.63,5.0854,0.571,HIP1,688.4405085408615,15.114872,0.0036275692,,0,high_pm;nearest,high_pm:496;nearest:497,4934923028038871296,True,,False,4934923028038871296,True,4934923028038871296
hipparcos2,6097,,5,0,19.56627316,-12.89818564,45.2,3.5,173.92,-679.48,11.8545,1.44,HIP1,701.3852271041927,22.123894,0.07743362,,0,high_pm,high_pm:477,2456594647612706432,True,,False,2456594647612706432,True,2456594647612706432
hipparcos2,6351,,5,0,20.39010872,-41.65529463,59.86,1.54,1239.9,-455.39,10.2291,1.383,HIP1,1320.8830614781916,16.705647,0.025726695,,0,high_pm,high_pm:118,4984184825454337408,True,,False,4984184825454337408,True,4984184825454337408
hipparcos2,6537,,5,0,21.00604673,-8.18275392,28.66,0.19,-77.94,-206.53,3.7757,1.065,HIP1,220.74710530378422,34.891834,0.006629449,,0,brightest,brightest:363,,False,2478112158887431296,True,2478112158887431296,True,
hipparcos2,7170,,5,0,23.11071904,-21.90296687,55.98,1.91,-589.19,-887.83,11.225,1.492,HIP1,1065.5453838293329,17.863523,0.034119327,,0,high_pm,high_pm:191,5042734468172061440,True,,False,5042734468172061440,True,5042734468172061440
hipparcos2,7513,,5,0,24.19990403,41.40638473,74.12,0.19,-173.33,-381.8,4.2118,0.536,HIP1,419.302431307046,13.491634,0.0025634107,,0,nearest,nearest:373,348020482735930112,True,,False,348020482735930112,True,348020482735930112
hipparcos2,7607,,5,0,24.49792632,48.62848635,18.41,0.18,61.95,-112.15,3.7515,1.275,HIP1,128.12269510121928,54.318306,0.009777295,,0,brightest,brightest:352,399402894487590144,True,,False,399402894487590144,True,399402894487590144
hipparcos2,7902,,5,0,25.40291724,66.91058855,26.84,0.78,691.94,-264.96,7.8381,0.691,HIP1,740.9350613920225,37.257824,0.029061101,,0,high_pm,high_pm:419,519478154178249728,True,,False,519478154178249728,True,519478154178249728
hipparcos2,8051,,5,0,25.83510896,4.32351525,87.62,2.0,-418.45,-763.81,10.9556,1.525,HIP1,870.9225675110273,11.412919,0.022825839,,0,nearest;high_pm,nearest:263;high_pm:278,2560771312759450496,True,,False,2560771312759450496,True,2560771312759450496
